product_id,category,weight_kg,fragility,shipping_mode,product_name,industry_type,cost_sensitivity,environmental_priority
461,Clothing,1.74,2,Air,Product_461,Clothing,3,3
462,Clothing,0.17,2,Air,Product_462,Clothing,3,3
463,Furniture,49.17,5,Road,Product_463,Furniture,3,3
464,Home Decor,2.34,5,Air,Product_464,Home Decor,3,3
465,Electronics,0.14,4,Air,Product_465,Electronics,3,3
466,Beauty,0.36,5,Air,Product_466,Beauty,3,3
467,Electronics,0.19,5,Road,Product_467,Electronics,3,3
468,Beauty,0.49,5,Air,Product_468,Beauty,3,3
469,Clothing,1.76,3,Air,Product_469,Clothing,3,3
470,Clothing,0.29,2,Road,Product_470,Clothing,3,3
471,Furniture,46.64,5,Road,Product_471,Furniture,3,3
472,Beauty,0.55,3,Road,Product_472,Beauty,3,3
473,Electronics,0.14,5,Air,Product_473,Electronics,3,3
474,Furniture,74.42,5,Road,Product_474,Furniture,3,3
475,Beauty,0.25,5,Road,Product_475,Beauty,3,3
476,Clothing,0.97,5,Air,Product_476,Clothing,3,3
477,Beauty,0.36,5,Air,Product_477,Beauty,3,3
478,Furniture,12.34,5,Road,Product_478,Furniture,3,3
479,Electronics,0.24,5,Road,Product_479,Electronics,3,3
480,Beauty,0.75,3,Road,Product_480,Beauty,3,3
481,Electronics,0.29,5,Road,Product_481,Electronics,3,3
482,Beauty,0.93,3,Air,Product_482,Beauty,3,3
483,Clothing,1.14,4,Air,Product_483,Clothing,3,3
484,Electronics,0.39,5,Air,Product_484,Electronics,3,3
485,Clothing,1.19,3,Air,Product_485,Clothing,3,3
486,Electronics,15.44,5,Road,Product_486,Electronics,3,3
487,Clothing,1.6,3,Air,Product_487,Clothing,3,3
488,Electronics,18.54,5,Road,Product_488,Electronics,3,3
489,Electronics,0.12,5,Air,Product_489,Electronics,3,3
490,Electronics,0.36,5,Air,Product_490,Electronics,3,3
491,Electronics,18.25,5,Road,Product_491,Electronics,3,3
492,Furniture,18.65,5,Road,Product_492,Furniture,3,3
493,Clothing,1.08,5,Air,Product_493,Clothing,3,3
494,Electronics,16.1,5,Road,Product_494,Electronics,3,3
495,Home Decor,1.13,5,Air,Product_495,Home Decor,3,3
496,Electronics,0.29,5,Air,Product_496,Electronics,3,3
497,Furniture,16.88,5,Road,Product_497,Furniture,3,3
498,Beauty,0.79,5,Air,Product_498,Beauty,3,3
499,Beauty,0.28,5,Road,Product_499,Beauty,3,3
500,Electronics,0.22,5,Air,Product_500,Electronics,3,3
501,Electronics,1.74,5,Air,Product_501,Electronics,3,3
502,Clothing,1.69,4,Road,Product_502,Clothing,3,3
503,Furniture,13.64,5,Road,Product_503,Furniture,3,3
504,Clothing,0.98,4,Air,Product_504,Clothing,3,3
505,Furniture,41.4,5,Road,Product_505,Furniture,3,3
506,Beauty,0.42,5,Road,Product_506,Beauty,3,3
507,Furniture,66.46,5,Road,Product_507,Furniture,3,3
508,Beauty,0.82,4,Air,Product_508,Beauty,3,3
509,Electronics,1.73,5,Road,Product_509,Electronics,3,3
510,Furniture,18.33,5,Road,Product_510,Furniture,3,3
511,Electronics,0.3,5,Air,Product_511,Electronics,3,3
512,Clothing,1.01,3,Air,Product_512,Clothing,3,3
513,Clothing,1.12,3,Air,Product_513,Clothing,3,3
514,Clothing,0.21,2,Air,Product_514,Clothing,3,3
515,Furniture,13.62,5,Road,Product_515,Furniture,3,3
516,Electronics,15.39,5,Road,Product_516,Electronics,3,3
517,Electronics,0.11,4,Air,Product_517,Electronics,3,3
518,Electronics,2.03,5,Air,Product_518,Electronics,3,3
519,Home Decor,2.42,5,Air,Product_519,Home Decor,3,3
520,Electronics,19.62,5,Road,Product_520,Electronics,3,3
521,Electronics,17.7,5,Road,Product_521,Electronics,3,3
522,Clothing,0.86,4,Air,Product_522,Clothing,3,3
523,Electronics,0.14,4,Air,Product_523,Electronics,3,3
524,Electronics,2.3,5,Road,Product_524,Electronics,3,3
525,Clothing,0.3,1,Road,Product_525,Clothing,3,3
526,Clothing,0.98,5,Air,Product_526,Clothing,3,3
527,Clothing,1.09,2,Air,Product_527,Clothing,3,3
528,Clothing,1.15,4,Air,Product_528,Clothing,3,3
529,Beauty,0.54,4,Road,Product_529,Beauty,3,3
530,Electronics,23.79,5,Road,Product_530,Electronics,3,3
531,Furniture,76.91,5,Road,Product_531,Furniture,3,3
532,Furniture,10.53,5,Road,Product_532,Furniture,3,3
533,Clothing,0.19,1,Air,Product_533,Clothing,3,3
534,Electronics,0.38,5,Air,Product_534,Electronics,3,3
535,Beauty,0.71,4,Road,Product_535,Beauty,3,3
536,Electronics,1.72,5,Air,Product_536,Electronics,3,3
537,Furniture,17.77,5,Road,Product_537,Furniture,3,3
538,Clothing,0.92,3,Air,Product_538,Clothing,3,3
539,Clothing,0.25,1,Air,Product_539,Clothing,3,3
540,Furniture,78.63,5,Road,Product_540,Furniture,3,3
541,Electronics,1.99,5,Air,Product_541,Electronics,3,3
542,Electronics,20.41,5,Road,Product_542,Electronics,3,3
543,Beauty,0.49,5,Road,Product_543,Beauty,3,3
544,Clothing,0.24,1,Air,Product_544,Clothing,3,3
545,Clothing,0.24,2,Road,Product_545,Clothing,3,3
546,Electronics,18.42,5,Road,Product_546,Electronics,3,3
547,Furniture,14.1,5,Road,Product_547,Furniture,3,3
548,Electronics,0.4,5,Air,Product_548,Electronics,3,3
549,Furniture,40.79,5,Road,Product_549,Furniture,3,3
550,Electronics,1.71,5,Air,Product_550,Electronics,3,3
551,Clothing,1.55,4,Air,Product_551,Clothing,3,3
552,Electronics,0.37,5,Air,Product_552,Electronics,3,3
553,Beauty,0.95,4,Air,Product_553,Beauty,3,3
554,Furniture,12.98,5,Road,Product_554,Furniture,3,3
555,Clothing,0.17,2,Air,Product_555,Clothing,3,3
556,Beauty,0.45,5,Air,Product_556,Beauty,3,3
557,Clothing,0.21,1,Air,Product_557,Clothing,3,3
558,Clothing,0.21,2,Air,Product_558,Clothing,3,3
559,Electronics,2.44,5,Air,Product_559,Electronics,3,3
560,Electronics,17.37,5,Road,Product_560,Electronics,3,3
561,Beauty,0.67,3,Road,Product_561,Beauty,3,3
562,Electronics,0.13,5,Air,Product_562,Electronics,3,3
563,Home Decor,2.84,5,Air,Product_563,Home Decor,3,3
564,Electronics,1.67,5,Road,Product_564,Electronics,3,3
565,Electronics,19.93,5,Road,Product_565,Electronics,3,3
566,Electronics,0.21,5,Road,Product_566,Electronics,3,3
567,Electronics,0.14,5,Air,Product_567,Electronics,3,3
568,Electronics,0.2,5,Road,Product_568,Electronics,3,3
569,Furniture,14.49,5,Road,Product_569,Furniture,3,3
570,Beauty,0.39,5,Road,Product_570,Beauty,3,3
571,Clothing,0.85,3,Air,Product_571,Clothing,3,3
572,Beauty,0.66,4,Air,Product_572,Beauty,3,3
573,Electronics,0.26,5,Air,Product_573,Electronics,3,3
574,Clothing,1.04,4,Road,Product_574,Clothing,3,3
575,Clothing,0.87,4,Air,Product_575,Clothing,3,3
576,Electronics,2.01,5,Air,Product_576,Electronics,3,3
577,Home Decor,1.19,5,Road,Product_577,Home Decor,3,3
578,Home Decor,2.62,5,Air,Product_578,Home Decor,3,3
579,Electronics,0.12,5,Air,Product_579,Electronics,3,3
580,Clothing,1.23,2,Air,Product_580,Clothing,3,3
581,Clothing,1.12,5,Air,Product_581,Clothing,3,3
582,Electronics,0.17,5,Air,Product_582,Electronics,3,3
583,Furniture,12.25,5,Road,Product_583,Furniture,3,3
584,Clothing,0.82,5,Air,Product_584,Clothing,3,3
585,Beauty,0.6,5,Air,Product_585,Beauty,3,3
586,Home Decor,1.17,5,Road,Product_586,Home Decor,3,3
587,Clothing,0.94,3,Air,Product_587,Clothing,3,3
588,Furniture,10.12,5,Road,Product_588,Furniture,3,3
589,Clothing,1.76,2,Air,Product_589,Clothing,3,3
590,Beauty,0.39,5,Air,Product_590,Beauty,3,3
591,Beauty,0.69,3,Air,Product_591,Beauty,3,3
592,Clothing,1.09,5,Road,Product_592,Clothing,3,3
593,Clothing,0.24,1,Road,Product_593,Clothing,3,3
594,Furniture,45.53,5,Road,Product_594,Furniture,3,3
595,Electronics,2.02,5,Air,Product_595,Electronics,3,3
596,Electronics,0.31,5,Air,Product_596,Electronics,3,3
597,Beauty,0.85,5,Air,Product_597,Beauty,3,3
598,Electronics,24.32,5,Road,Product_598,Electronics,3,3
599,Beauty,0.98,3,Air,Product_599,Beauty,3,3
600,Furniture,55.54,5,Road,Product_600,Furniture,3,3
601,Furniture,14.66,5,Road,Product_601,Furniture,3,3
602,Electronics,0.38,5,Road,Product_602,Electronics,3,3
603,Clothing,1.43,4,Air,Product_603,Clothing,3,3
604,Clothing,1.1,4,Air,Product_604,Clothing,3,3
605,Furniture,13.23,5,Road,Product_605,Furniture,3,3
606,Beauty,0.49,5,Air,Product_606,Beauty,3,3
607,Home Decor,2.87,5,Air,Product_607,Home Decor,3,3
608,Furniture,57.74,5,Road,Product_608,Furniture,3,3
609,Electronics,0.18,4,Air,Product_609,Electronics,3,3
610,Beauty,0.77,5,Air,Product_610,Beauty,3,3
611,Electronics,0.34,5,Air,Product_611,Electronics,3,3
612,Furniture,52.66,5,Road,Product_612,Furniture,3,3
613,Furniture,10.75,4,Road,Product_613,Furniture,3,3
614,Clothing,0.87,3,Road,Product_614,Clothing,3,3
615,Electronics,21.51,5,Road,Product_615,Electronics,3,3
616,Clothing,0.28,1,Air,Product_616,Clothing,3,3
617,Beauty,0.5,5,Air,Product_617,Beauty,3,3
618,Electronics,23.45,5,Road,Product_618,Electronics,3,3
619,Furniture,13.9,5,Road,Product_619,Furniture,3,3
620,Electronics,0.12,4,Air,Product_620,Electronics,3,3
621,Electronics,0.21,5,Air,Product_621,Electronics,3,3
622,Clothing,0.22,2,Air,Product_622,Clothing,3,3
623,Clothing,0.94,3,Road,Product_623,Clothing,3,3
624,Beauty,0.85,4,Road,Product_624,Beauty,3,3
625,Clothing,0.82,4,Air,Product_625,Clothing,3,3
626,Beauty,0.37,5,Air,Product_626,Beauty,3,3
627,Clothing,0.18,2,Road,Product_627,Clothing,3,3
628,Electronics,0.12,4,Road,Product_628,Electronics,3,3
629,Beauty,0.68,5,Air,Product_629,Beauty,3,3
630,Home Decor,1.62,5,Air,Product_630,Home Decor,3,3
631,Electronics,1.84,5,Air,Product_631,Electronics,3,3
632,Clothing,0.2,1,Air,Product_632,Clothing,3,3
633,Electronics,2.26,5,Air,Product_633,Electronics,3,3
634,Furniture,11.89,4,Road,Product_634,Furniture,3,3
635,Electronics,2.04,5,Air,Product_635,Electronics,3,3
636,Electronics,0.18,4,Air,Product_636,Electronics,3,3
637,Electronics,0.29,5,Air,Product_637,Electronics,3,3
638,Clothing,1.42,2,Road,Product_638,Clothing,3,3
639,Beauty,0.61,5,Air,Product_639,Beauty,3,3
640,Clothing,0.2,2,Air,Product_640,Clothing,3,3
641,Beauty,0.23,5,Road,Product_641,Beauty,3,3
642,Electronics,0.18,5,Road,Product_642,Electronics,3,3
643,Home Decor,1.68,5,Road,Product_643,Home Decor,3,3
644,Beauty,0.4,5,Air,Product_644,Beauty,3,3
645,Electronics,17.23,5,Road,Product_645,Electronics,3,3
646,Furniture,61.17,5,Road,Product_646,Furniture,3,3
647,Electronics,2.47,5,Air,Product_647,Electronics,3,3
648,Electronics,0.12,4,Road,Product_648,Electronics,3,3
649,Electronics,1.76,5,Air,Product_649,Electronics,3,3
650,Electronics,0.16,4,Air,Product_650,Electronics,3,3
651,Beauty,0.85,5,Air,Product_651,Beauty,3,3
652,Clothing,0.92,5,Air,Product_652,Clothing,3,3
653,Furniture,17.68,5,Road,Product_653,Furniture,3,3
654,Beauty,0.99,5,Air,Product_654,Beauty,3,3
655,Electronics,0.16,4,Air,Product_655,Electronics,3,3
656,Electronics,0.11,5,Air,Product_656,Electronics,3,3
657,Furniture,18.33,5,Road,Product_657,Furniture,3,3
658,Furniture,10.84,4,Road,Product_658,Furniture,3,3
659,Electronics,0.39,5,Air,Product_659,Electronics,3,3
660,Furniture,53.89,5,Road,Product_660,Furniture,3,3
661,Electronics,0.12,5,Road,Product_661,Electronics,3,3
662,Furniture,17.2,5,Road,Product_662,Furniture,3,3
663,Furniture,14.65,5,Road,Product_663,Furniture,3,3
664,Beauty,0.33,5,Road,Product_664,Beauty,3,3
665,Furniture,69.65,5,Road,Product_665,Furniture,3,3
666,Electronics,0.35,5,Air,Product_666,Electronics,3,3
667,Electronics,0.12,4,Road,Product_667,Electronics,3,3
668,Electronics,1.7,5,Road,Product_668,Electronics,3,3
669,Electronics,19.13,5,Road,Product_669,Electronics,3,3
670,Clothing,0.15,1,Air,Product_670,Clothing,3,3
671,Electronics,0.31,5,Air,Product_671,Electronics,3,3
672,Beauty,0.85,3,Air,Product_672,Beauty,3,3
673,Electronics,0.11,5,Road,Product_673,Electronics,3,3
674,Furniture,66.1,5,Road,Product_674,Furniture,3,3
675,Beauty,0.52,5,Air,Product_675,Beauty,3,3
676,Furniture,58.74,5,Road,Product_676,Furniture,3,3
677,Clothing,0.82,5,Road,Product_677,Clothing,3,3
678,Electronics,0.34,5,Road,Product_678,Electronics,3,3
679,Home Decor,1.63,5,Road,Product_679,Home Decor,3,3
680,Furniture,12.72,5,Road,Product_680,Furniture,3,3
681,Furniture,57.28,5,Road,Product_681,Furniture,3,3
682,Furniture,41.6,5,Road,Product_682,Furniture,3,3
683,Furniture,48.42,5,Road,Product_683,Furniture,3,3
684,Clothing,1.96,2,Air,Product_684,Clothing,3,3
685,Furniture,14.1,5,Road,Product_685,Furniture,3,3
686,Beauty,0.82,5,Road,Product_686,Beauty,3,3
687,Beauty,0.62,3,Road,Product_687,Beauty,3,3
688,Clothing,1.27,4,Air,Product_688,Clothing,3,3
689,Clothing,1.12,3,Air,Product_689,Clothing,3,3
690,Furniture,10.38,5,Road,Product_690,Furniture,3,3
691,Furniture,43.93,5,Road,Product_691,Furniture,3,3
692,Furniture,12.87,5,Road,Product_692,Furniture,3,3
693,Beauty,0.5,3,Air,Product_693,Beauty,3,3
694,Electronics,1.53,5,Air,Product_694,Electronics,3,3
695,Clothing,1.47,2,Air,Product_695,Clothing,3,3
696,Clothing,1.25,3,Air,Product_696,Clothing,3,3
697,Electronics,0.14,4,Road,Product_697,Electronics,3,3
698,Clothing,1.83,4,Air,Product_698,Clothing,3,3
699,Furniture,15.19,5,Road,Product_699,Furniture,3,3
700,Furniture,11.12,5,Road,Product_700,Furniture,3,3
701,Clothing,1.06,5,Air,Product_701,Clothing,3,3
702,Electronics,0.27,5,Air,Product_702,Electronics,3,3
703,Electronics,17.67,5,Road,Product_703,Electronics,3,3
704,Furniture,48.32,5,Road,Product_704,Furniture,3,3
705,Furniture,19.97,5,Road,Product_705,Furniture,3,3
706,Electronics,17.06,5,Road,Product_706,Electronics,3,3
707,Beauty,0.67,5,Air,Product_707,Beauty,3,3
708,Electronics,0.14,4,Road,Product_708,Electronics,3,3
709,Furniture,17.91,5,Road,Product_709,Furniture,3,3
710,Furniture,10.22,5,Road,Product_710,Furniture,3,3
711,Electronics,0.12,4,Air,Product_711,Electronics,3,3
712,Electronics,0.12,5,Air,Product_712,Electronics,3,3
713,Clothing,1.01,5,Air,Product_713,Clothing,3,3
714,Electronics,1.7,5,Air,Product_714,Electronics,3,3
715,Electronics,1.5,5,Road,Product_715,Electronics,3,3
716,Clothing,1.69,3,Air,Product_716,Clothing,3,3
717,Electronics,0.3,5,Road,Product_717,Electronics,3,3
718,Electronics,0.27,5,Air,Product_718,Electronics,3,3
719,Electronics,0.21,5,Air,Product_719,Electronics,3,3
720,Clothing,1.28,4,Air,Product_720,Clothing,3,3
721,Electronics,0.11,5,Air,Product_721,Electronics,3,3
722,Electronics,18.01,5,Road,Product_722,Electronics,3,3
723,Electronics,18.44,5,Road,Product_723,Electronics,3,3
724,Clothing,1.18,3,Air,Product_724,Clothing,3,3
725,Beauty,0.3,5,Air,Product_725,Beauty,3,3
726,Clothing,0.85,5,Air,Product_726,Clothing,3,3
727,Clothing,0.26,1,Air,Product_727,Clothing,3,3
728,Electronics,16.22,5,Road,Product_728,Electronics,3,3
729,Furniture,46.26,5,Road,Product_729,Furniture,3,3
730,Electronics,0.14,4,Air,Product_730,Electronics,3,3
731,Electronics,2.1,5,Road,Product_731,Electronics,3,3
732,Furniture,14.28,4,Road,Product_732,Furniture,3,3
733,Clothing,0.99,3,Air,Product_733,Clothing,3,3
734,Electronics,2.32,5,Air,Product_734,Electronics,3,3
735,Electronics,0.23,5,Road,Product_735,Electronics,3,3
736,Clothing,0.84,4,Air,Product_736,Clothing,3,3
737,Furniture,11.93,4,Road,Product_737,Furniture,3,3
738,Home Decor,1.31,5,Air,Product_738,Home Decor,3,3
739,Clothing,1.05,3,Air,Product_739,Clothing,3,3
740,Beauty,0.65,3,Air,Product_740,Beauty,3,3
741,Electronics,15.6,5,Road,Product_741,Electronics,3,3
742,Furniture,13.73,5,Road,Product_742,Furniture,3,3
743,Electronics,0.39,5,Air,Product_743,Electronics,3,3
744,Furniture,58.01,5,Road,Product_744,Furniture,3,3
745,Furniture,41.83,5,Road,Product_745,Furniture,3,3
746,Clothing,1.06,4,Air,Product_746,Clothing,3,3
747,Electronics,22.01,5,Road,Product_747,Electronics,3,3
748,Clothing,1.14,4,Air,Product_748,Clothing,3,3
749,Electronics,0.11,5,Air,Product_749,Electronics,3,3
750,Furniture,16.68,5,Road,Product_750,Furniture,3,3
751,Clothing,1.99,3,Air,Product_751,Clothing,3,3
752,Clothing,0.84,5,Road,Product_752,Clothing,3,3
753,Electronics,0.12,5,Road,Product_753,Electronics,3,3
754,Electronics,19.43,5,Road,Product_754,Electronics,3,3
755,Electronics,18.87,5,Road,Product_755,Electronics,3,3
756,Beauty,0.88,3,Air,Product_756,Beauty,3,3
757,Electronics,2.38,5,Road,Product_757,Electronics,3,3
758,Clothing,1.03,5,Air,Product_758,Clothing,3,3
759,Clothing,0.2,2,Air,Product_759,Clothing,3,3
760,Furniture,16.24,5,Road,Product_760,Furniture,3,3
761,Electronics,0.1,4,Air,Product_761,Electronics,3,3
762,Clothing,0.23,2,Air,Product_762,Clothing,3,3
763,Electronics,1.97,5,Air,Product_763,Electronics,3,3
764,Furniture,15.37,5,Road,Product_764,Furniture,3,3
765,Furniture,16.77,5,Road,Product_765,Furniture,3,3
766,Electronics,18.98,5,Road,Product_766,Electronics,3,3
767,Electronics,17.99,5,Road,Product_767,Electronics,3,3
768,Electronics,19.7,5,Road,Product_768,Electronics,3,3
769,Electronics,0.18,5,Air,Product_769,Electronics,3,3
770,Furniture,61.27,5,Road,Product_770,Furniture,3,3
771,Home Decor,1.53,5,Air,Product_771,Home Decor,3,3
772,Clothing,0.29,1,Air,Product_772,Clothing,3,3
773,Home Decor,1.06,5,Air,Product_773,Home Decor,3,3
774,Clothing,0.25,1,Air,Product_774,Clothing,3,3
775,Home Decor,1.19,5,Air,Product_775,Home Decor,3,3
776,Beauty,0.48,5,Air,Product_776,Beauty,3,3
777,Electronics,21.69,5,Road,Product_777,Electronics,3,3
778,Beauty,0.7,5,Road,Product_778,Beauty,3,3
779,Electronics,0.18,5,Air,Product_779,Electronics,3,3
780,Electronics,0.33,5,Air,Product_780,Electronics,3,3
781,Electronics,0.13,4,Air,Product_781,Electronics,3,3
782,Clothing,0.29,1,Air,Product_782,Clothing,3,3
783,Home Decor,2.81,5,Road,Product_783,Home Decor,3,3
784,Electronics,19.24,5,Road,Product_784,Electronics,3,3
785,Electronics,21.45,5,Road,Product_785,Electronics,3,3
786,Beauty,0.44,5,Road,Product_786,Beauty,3,3
787,Electronics,0.11,5,Air,Product_787,Electronics,3,3
788,Electronics,2.21,5,Road,Product_788,Electronics,3,3
789,Furniture,13.99,5,Road,Product_789,Furniture,3,3
790,Electronics,0.23,5,Air,Product_790,Electronics,3,3
791,Clothing,1.18,4,Road,Product_791,Clothing,3,3
792,Electronics,0.15,5,Air,Product_792,Electronics,3,3
793,Furniture,15.43,5,Road,Product_793,Furniture,3,3
794,Electronics,0.11,5,Road,Product_794,Electronics,3,3
795,Electronics,23.9,5,Road,Product_795,Electronics,3,3
796,Furniture,12.88,5,Road,Product_796,Furniture,3,3
797,Home Decor,2.11,5,Air,Product_797,Home Decor,3,3
798,Furniture,55.12,5,Road,Product_798,Furniture,3,3
799,Clothing,0.15,2,Air,Product_799,Clothing,3,3
800,Electronics,2.35,5,Air,Product_800,Electronics,3,3
801,Furniture,18.81,5,Road,Product_801,Furniture,3,3
802,Electronics,0.2,5,Road,Product_802,Electronics,3,3
803,Furniture,40.92,5,Road,Product_803,Furniture,3,3
804,Clothing,1.32,4,Air,Product_804,Clothing,3,3
805,Electronics,2.44,5,Road,Product_805,Electronics,3,3
806,Beauty,0.73,5,Air,Product_806,Beauty,3,3
807,Beauty,0.23,5,Air,Product_807,Beauty,3,3
808,Electronics,18.32,5,Road,Product_808,Electronics,3,3
809,Furniture,43.53,5,Road,Product_809,Furniture,3,3
810,Beauty,0.78,3,Air,Product_810,Beauty,3,3
811,Electronics,0.17,5,Air,Product_811,Electronics,3,3
812,Clothing,1.2,4,Air,Product_812,Clothing,3,3
813,Clothing,0.92,3,Road,Product_813,Clothing,3,3
814,Home Decor,1.82,5,Air,Product_814,Home Decor,3,3
815,Clothing,1.14,3,Air,Product_815,Clothing,3,3
816,Clothing,1.21,4,Road,Product_816,Clothing,3,3
817,Beauty,0.96,3,Air,Product_817,Beauty,3,3
818,Beauty,0.21,5,Air,Product_818,Beauty,3,3
819,Electronics,0.39,5,Road,Product_819,Electronics,3,3
820,Clothing,1.72,4,Air,Product_820,Clothing,3,3
821,Clothing,0.19,2,Air,Product_821,Clothing,3,3
822,Furniture,18.86,5,Road,Product_822,Furniture,3,3
823,Beauty,0.46,5,Road,Product_823,Beauty,3,3
824,Clothing,1.06,5,Air,Product_824,Clothing,3,3
825,Home Decor,2.87,5,Air,Product_825,Home Decor,3,3
826,Clothing,0.87,5,Air,Product_826,Clothing,3,3
827,Beauty,0.33,5,Air,Product_827,Beauty,3,3
828,Beauty,0.64,3,Road,Product_828,Beauty,3,3
829,Clothing,1.81,2,Air,Product_829,Clothing,3,3
830,Furniture,76.89,5,Road,Product_830,Furniture,3,3
831,Electronics,24.95,5,Road,Product_831,Electronics,3,3
832,Home Decor,1.05,5,Air,Product_832,Home Decor,3,3
833,Electronics,24.05,5,Road,Product_833,Electronics,3,3
834,Clothing,0.16,2,Air,Product_834,Clothing,3,3
835,Furniture,14.25,5,Road,Product_835,Furniture,3,3
836,Electronics,0.31,5,Air,Product_836,Electronics,3,3
837,Clothing,1.17,5,Road,Product_837,Clothing,3,3
838,Furniture,14.42,5,Road,Product_838,Furniture,3,3
839,Electronics,18.29,5,Road,Product_839,Electronics,3,3
840,Clothing,1.29,4,Road,Product_840,Clothing,3,3
841,Beauty,0.87,3,Air,Product_841,Beauty,3,3
842,Furniture,13.87,5,Road,Product_842,Furniture,3,3
843,Clothing,1.15,5,Air,Product_843,Clothing,3,3
844,Home Decor,1.87,5,Air,Product_844,Home Decor,3,3
845,Furniture,14.53,5,Road,Product_845,Furniture,3,3
846,Beauty,0.55,5,Air,Product_846,Beauty,3,3
847,Electronics,0.25,5,Air,Product_847,Electronics,3,3
848,Electronics,0.12,5,Air,Product_848,Electronics,3,3
849,Beauty,0.33,5,Road,Product_849,Beauty,3,3
850,Home Decor,1.84,5,Road,Product_850,Home Decor,3,3
851,Clothing,0.24,2,Air,Product_851,Clothing,3,3
852,Furniture,14.52,5,Road,Product_852,Furniture,3,3
853,Electronics,0.12,5,Air,Product_853,Electronics,3,3
854,Electronics,0.37,5,Air,Product_854,Electronics,3,3
855,Electronics,2.38,5,Air,Product_855,Electronics,3,3
856,Home Decor,2.56,5,Air,Product_856,Home Decor,3,3
857,Clothing,0.26,1,Air,Product_857,Clothing,3,3
858,Electronics,2.46,5,Air,Product_858,Electronics,3,3
859,Furniture,12.3,4,Road,Product_859,Furniture,3,3
860,Electronics,2.29,5,Air,Product_860,Electronics,3,3
861,Electronics,1.98,5,Road,Product_861,Electronics,3,3
862,Electronics,2.03,5,Road,Product_862,Electronics,3,3
863,Clothing,0.98,3,Air,Product_863,Clothing,3,3
864,Furniture,74.45,5,Road,Product_864,Furniture,3,3
865,Clothing,1.88,3,Air,Product_865,Clothing,3,3
866,Clothing,1.23,4,Air,Product_866,Clothing,3,3
867,Beauty,0.62,4,Road,Product_867,Beauty,3,3
868,Beauty,0.3,5,Air,Product_868,Beauty,3,3
869,Beauty,0.3,5,Air,Product_869,Beauty,3,3
870,Home Decor,2.03,5,Air,Product_870,Home Decor,3,3
871,Home Decor,1.48,5,Road,Product_871,Home Decor,3,3
872,Furniture,17.63,5,Road,Product_872,Furniture,3,3
